0.04994613338594516, 7.468879668050704
0.05503471275928732, 18.533886583679987
0.05808245221814105, 22.683264177040883
0.06263491312644602, 33.748271092670166
0.07128468825696549, 43.430152143846044
0.07687193094829906, 47.57952973720694
0.08701752798176814, 61.41078838174349
0.09536757708577724, 73.85892116182617
0.10622267363732082, 79.39142461964093
0.11641561477691055, 84.92392807745546
0.12758665264027386, 82.15767634854842
0.14287707372353525, 89.07330567081658
0.15658730669727142, 75.24204702628003
0.16704998537319515, 65.56016597510438
0.17917489290477734, 50.345781466114204
0.19742947243770684, 42.047026279392185
0.2152113483883185, 46.19640387275331
0.23841897907576165, 50.345781466114204
0.26555672459340274, 50.345781466114204
0.29898915150674144, 58.644536652835995
0.33663057433621485, 58.644536652835995
0.3591231863241115, 71.09266943291891
0.39784976065173255, 83.54080221300183
0.44552943750156265, 84.92392807745546
0.4804497149737914, 66.94329183955801
0.5153219620716768, 53.11203319502147
0.5587158749116978, 40.66390041493855
0.6223110185902632, 33.748271092670166
0.6783606914108313, 33.748271092670166
0.7515127092623007, 29.59889349930927
0.8325531820073059, 22.683264177040883
0.9323292045274121, 13.001383125865459
1.0273161602275247, 0.5532503457823168
1.107836463370735, -13.278008298754003
1.1946678900699483, -24.343015214383286
1.2744918970209762, -18.810511756568758
1.337840978444043, -29.87551867219804
1.45833627241715, -32.64177040110508
1.5982756589668592, -36.79114799446597
1.7142825208151773, -45.08990318118822
1.8787820596891196, -46.47302904564185
2.03698937655912, -45.08990318118822
2.2085189172507333, -39.557399723373464
2.446677786574416, -43.70677731673436
2.6101572156825372, -54.77178423236364
2.784559833732077, -65.83679114799293
3.0190403247963933, -74.13554633471495
3.29095616331114, -85.20055325034423
3.6262432118959786, -101.79806362378827
3.9315996559356097, -122.54495159059297
4.285706955651831, -136.37621023512975
4.696955865556327, -151.59059474411993
5.065099894421909, -141.90871369294405
5.432737567187284, -159.88934993084172
5.795736259067149, -177.8699861687394
6.28378003088436, -191.7012448132757
6.776298198670215, -208.29875518671975
7.0748803765589, -224.89626556016356
7.466676590425206, -241.49377593360737
7.880169888203852, -255.32503457814414
8.361508665705257, -255.32503457814414
8.968407966951574, -248.40940525587575
9.51621881217312, -253.9419087136905
10.317554676148132, -260.8575380359589
11.18636893459546, -260.8575380359589
